id,created_at,parameter,serial_number,ts,value,device_model_id
2572097928,2023-01-01T17:40:00.722305,BVoltage,J01G11301BNB114,2023-01-01T12:18:36.543,0,13
2572097929,2023-01-01T17:40:00.722900,BCurrent,J01G11301BNB114,2023-01-01T12:18:36.543,0,13
2572097930,2023-01-01T17:40:00.723535,PV4Voltage,J01G11301BNB114,2023-01-01T12:18:36.543,0,13
2572097931,2023-01-01T17:40:00.724171,outputEnergy,J01G11301BNB114,2023-01-01T12:18:36.543,4891.4,13
2572097932,2023-01-01T17:40:00.724774,CVoltage,J01G11301BNB114,2023-01-01T12:18:36.543,0,13
2572097933,2023-01-01T17:40:00.725366,PV2Voltage,J01G11301BNB114,2023-01-01T12:18:36.543,232.9,13
2572097934,2023-01-01T17:40:00.725954,PV3Voltage,J01G11301BNB114,2023-01-01T12:18:36.543,0,13
2572097935,2023-01-01T17:40:00.726561,acActivePower,J01G11301BNB114,2023-01-01T12:18:36.543,1.804,13
2572189833,2023-01-01T17:46:26.561995,PV1Current,J01G11301BNB114,2023-01-01T12:23:06.544,3,13
2572189834,2023-01-01T17:46:26.563293,PV1Voltage,J01G11301BNB114,2023-01-01T12:23:06.544,310.7,13
2572189835,2023-01-01T17:46:26.563901,PV3Current,J01G11301BNB114,2023-01-01T12:23:06.544,0,13
2572189836,2023-01-01T17:46:26.564498,powerFactory,J01G11301BNB114,2023-01-01T12:23:06.544,1,13
2572189837,2023-01-01T17:46:26.565074,deviceID,J01G11301BNB114,2023-01-01T12:23:06.544,J01G11301BNB114,13
2572189838,2023-01-01T17:46:26.565651,CCurrent,J01G11301BNB114,2023-01-01T12:23:06.544,0,13
2572189839,2023-01-01T17:46:26.566227,PV2Current,J01G11301BNB114,2023-01-01T12:23:06.544,2.9,13
2572189840,2023-01-01T17:46:26.566815,lineFrequency,J01G11301BNB114,2023-01-01T12:23:06.544,60.04,13
2572189841,2023-01-01T17:46:26.567406,ACurrent,J01G11301BNB114,2023-01-01T12:23:06.544,7.1,13
2572189842,2023-01-01T17:46:26.568007,AVoltage,J01G11301BNB114,2023-01-01T12:23:06.544,228.1,13
2572189843,2023-01-01T17:46:26.568586,inverterStatus,J01G11301BNB114,2023-01-01T12:23:06.544,On-Grid,13
2572189844,2023-01-01T17:46:26.569162,PV4Current,J01G11301BNB114,2023-01-01T12:23:06.544,0,13
2572189845,2023-01-01T17:46:26.569738,Temp,J01G11301BNB114,2023-01-01T12:23:06.544,48,13
2572189846,2023-01-01T17:46:26.570327,BVoltage,J01G11301BNB114,2023-01-01T12:23:06.544,0,13
2572189847,2023-01-01T17:46:26.570936,BCurrent,J01G11301BNB114,2023-01-01T12:23:06.544,0,13
2572189848,2023-01-01T17:46:26.571515,PV4Voltage,J01G11301BNB114,2023-01-01T12:23:06.544,0,13
2572189849,2023-01-01T17:46:26.572089,outputEnergy,J01G11301BNB114,2023-01-01T12:23:06.544,4891.6,13
2572189850,2023-01-01T17:46:26.572720,CVoltage,J01G11301BNB114,2023-01-01T12:23:06.544,0,13
2572189851,2023-01-01T17:46:26.573324,PV2Voltage,J01G11301BNB114,2023-01-01T12:23:06.544,232.2,13
2572189852,2023-01-01T17:46:26.573903,PV3Voltage,J01G11301BNB114,2023-01-01T12:23:06.544,0,13
2572189853,2023-01-01T17:46:26.574485,acActivePower,J01G11301BNB114,2023-01-01T12:23:06.544,1.645,13
2572310752,2023-01-01T17:54:54.546630,PV1Current,J01G11301BNB114,2023-01-01T12:29:06.561,1.9,13
2572310753,2023-01-01T17:54:54.547892,PV1Voltage,J01G11301BNB114,2023-01-01T12:29:06.561,316.5,13
2572310754,2023-01-01T17:54:54.548491,PV3Current,J01G11301BNB114,2023-01-01T12:29:06.561,0,13
2572310755,2023-01-01T17:54:54.549081,powerFactory,J01G11301BNB114,2023-01-01T12:29:06.561,1,13
2572310756,2023-01-01T17:54:54.549659,deviceID,J01G11301BNB114,2023-01-01T12:29:06.561,J01G11301BNB114,13
2572310757,2023-01-01T17:54:54.550236,CCurrent,J01G11301BNB114,2023-01-01T12:29:06.561,0,13
2572310758,2023-01-01T17:54:54.550818,PV2Current,J01G11301BNB114,2023-01-01T12:29:06.561,1.9,13
2572310759,2023-01-01T17:54:54.551402,lineFrequency,J01G11301BNB114,2023-01-01T12:29:06.561,60.01,13
2572310760,2023-01-01T17:54:54.551980,ACurrent,J01G11301BNB114,2023-01-01T12:29:06.561,4.7,13
2572310761,2023-01-01T17:54:54.552623,AVoltage,J01G11301BNB114,2023-01-01T12:29:06.561,224.7,13
2572310762,2023-01-01T17:54:54.553236,inverterStatus,J01G11301BNB114,2023-01-01T12:29:06.561,On-Grid,13
2572310763,2023-01-01T17:54:54.553920,PV4Current,J01G11301BNB114,2023-01-01T12:29:06.561,0,13
2572310764,2023-01-01T17:54:54.554516,Temp,J01G11301BNB114,2023-01-01T12:29:06.561,46,13
2572310765,2023-01-01T17:54:54.555090,BVoltage,J01G11301BNB114,2023-01-01T12:29:06.561,0,13
2572310766,2023-01-01T17:54:54.555679,BCurrent,J01G11301BNB114,2023-01-01T12:29:06.561,0,13
2572310767,2023-01-01T17:54:54.556252,PV4Voltage,J01G11301BNB114,2023-01-01T12:29:06.561,0,13
2572310768,2023-01-01T17:54:54.556899,outputEnergy,J01G11301BNB114,2023-01-01T12:29:06.561,4891.7,13
2572310769,2023-01-01T17:54:54.557514,CVoltage,J01G11301BNB114,2023-01-01T12:29:06.561,0,13
2572310770,2023-01-01T17:54:54.558103,PV2Voltage,J01G11301BNB114,2023-01-01T12:29:06.561,228.9,13
2572310771,2023-01-01T17:54:54.558697,PV3Voltage,J01G11301BNB114,2023-01-01T12:29:06.561,0,13
2572310772,2023-01-01T17:54:54.559290,acActivePower,J01G11301BNB114,2023-01-01T12:29:06.561,1.08,13
2572463045,2023-01-01T18:05:17.875707,PV1Current,J01G11301BNB114,2023-01-01T12:36:36.565,4,13
2572463046,2023-01-01T18:05:17.876782,PV1Voltage,J01G11301BNB114,2023-01-01T12:36:36.565,316.5,13
2572463047,2023-01-01T18:05:17.877292,PV3Current,J01G11301BNB114,2023-01-01T12:36:36.565,0,13
2572463048,2023-01-01T18:05:17.877770,powerFactory,J01G11301BNB114,2023-01-01T12:36:36.565,1,13
2572463049,2023-01-01T18:05:17.878258,deviceID,J01G11301BNB114,2023-01-01T12:36:36.565,J01G11301BNB114,13
2572463050,2023-01-01T18:05:17.878740,CCurrent,J01G11301BNB114,2023-01-01T12:36:36.565,0,13
2572463051,2023-01-01T18:05:17.879224,PV2Current,J01G11301BNB114,2023-01-01T12:36:36.565,3.8,13
2572463052,2023-01-01T18:05:17.879708,lineFrequency,J01G11301BNB114,2023-01-01T12:36:36.565,60,13
2572463053,2023-01-01T18:05:17.880226,ACurrent,J01G11301BNB114,2023-01-01T12:36:36.565,9.2,13
2572463054,2023-01-01T18:05:17.880743,AVoltage,J01G11301BNB114,2023-01-01T12:36:36.565,231.5,13
2572463055,2023-01-01T18:05:17.881257,inverterStatus,J01G11301BNB114,2023-01-01T12:36:36.565,On-Grid,13
2572463056,2023-01-01T18:05:17.881778,PV4Current,J01G11301BNB114,2023-01-01T12:36:36.565,0,13
2572463057,2023-01-01T18:05:17.882269,Temp,J01G11301BNB114,2023-01-01T12:36:36.565,45,13
2572463058,2023-01-01T18:05:17.882755,BVoltage,J01G11301BNB114,2023-01-01T12:36:36.565,0,13
2572463059,2023-01-01T18:05:17.883239,BCurrent,J01G11301BNB114,2023-01-01T12:36:36.565,0,13
2572463060,2023-01-01T18:05:17.883725,PV4Voltage,J01G11301BNB114,2023-01-01T12:36:36.565,0,13
2572463061,2023-01-01T18:05:17.884224,outputEnergy,J01G11301BNB114,2023-01-01T12:36:36.565,4891.9,13
2572463062,2023-01-01T18:05:17.884717,CVoltage,J01G11301BNB114,2023-01-01T12:36:36.565,0,13
2572463063,2023-01-01T18:05:17.885213,PV2Voltage,J01G11301BNB114,2023-01-01T12:36:36.565,238.4,13
2572463064,2023-01-01T18:05:17.885696,PV3Voltage,J01G11301BNB114,2023-01-01T12:36:36.565,0,13
2572463065,2023-01-01T18:05:17.886187,acActivePower,J01G11301BNB114,2023-01-01T12:36:36.565,2.16,13
2572584762,2023-01-01T18:13:12.344062,PV1Current,J01G11301BNB114,2023-01-01T12:42:36.597,12.7,13
2572584763,2023-01-01T18:13:12.345148,PV1Voltage,J01G11301BNB114,2023-01-01T12:42:36.597,316.2,13
2572584764,2023-01-01T18:13:12.345664,PV3Current,J01G11301BNB114,2023-01-01T12:42:36.597,0,13
2572584765,2023-01-01T18:13:12.346153,powerFactory,J01G11301BNB114,2023-01-01T12:42:36.597,1,13
2572584766,2023-01-01T18:13:12.346634,deviceID,J01G11301BNB114,2023-01-01T12:42:36.597,J01G11301BNB114,13
2572584767,2023-01-01T18:13:12.347117,CCurrent,J01G11301BNB114,2023-01-01T12:42:36.597,0,13
2572584768,2023-01-01T18:13:12.347603,PV2Current,J01G11301BNB114,2023-01-01T12:42:36.597,12.7,13
2572584769,2023-01-01T18:13:12.348085,lineFrequency,J01G11301BNB114,2023-01-01T12:42:36.597,60.03,13
2572584770,2023-01-01T18:13:12.348574,ACurrent,J01G11301BNB114,2023-01-01T12:42:36.597,26.6,13
2572584771,2023-01-01T18:13:12.349068,AVoltage,J01G11301BNB114,2023-01-01T12:42:36.597,252.1,13
2572584772,2023-01-01T18:13:12.349664,inverterStatus,J01G11301BNB114,2023-01-01T12:42:36.597,On-Grid,13
2572584773,2023-01-01T18:13:12.350154,PV4Current,J01G11301BNB114,2023-01-01T12:42:36.597,0,13
2572584774,2023-01-01T18:13:12.350653,Temp,J01G11301BNB114,2023-01-01T12:42:36.597,47,13
2572584775,2023-01-01T18:13:12.351134,BVoltage,J01G11301BNB114,2023-01-01T12:42:36.597,0,13
2572584776,2023-01-01T18:13:12.351632,BCurrent,J01G11301BNB114,2023-01-01T12:42:36.597,0,13
2572584777,2023-01-01T18:13:12.352119,PV4Voltage,J01G11301BNB114,2023-01-01T12:42:36.597,0,13
2572584778,2023-01-01T18:13:12.352602,outputEnergy,J01G11301BNB114,2023-01-01T12:42:36.597,4892.2,13
2572584779,2023-01-01T18:13:12.353085,CVoltage,J01G11301BNB114,2023-01-01T12:42:36.597,0,13
2572584780,2023-01-01T18:13:12.353567,PV2Voltage,J01G11301BNB114,2023-01-01T12:42:36.597,233.1,13
2572584781,2023-01-01T18:13:12.354048,PV3Voltage,J01G11301BNB114,2023-01-01T12:42:36.597,0,13
2572584782,2023-01-01T18:13:12.354525,acActivePower,J01G11301BNB114,2023-01-01T12:42:36.597,6.749,13
2572676113,2023-01-01T18:19:04.361957,PV1Current,J01G11301BNB114,2023-01-01T12:47:06.591,13,13
2572676114,2023-01-01T18:19:04.363034,PV1Voltage,J01G11301BNB114,2023-01-01T12:47:06.591,300.4,13
2572676115,2023-01-01T18:19:04.363543,PV3Current,J01G11301BNB114,2023-01-01T12:47:06.591,0,13
2572676116,2023-01-01T18:19:04.364026,powerFactory,J01G11301BNB114,2023-01-01T12:47:06.591,1,13
2572676117,2023-01-01T18:19:04.364551,deviceID,J01G11301BNB114,2023-01-01T12:47:06.591,J01G11301BNB114,13
2572676118,2023-01-01T18:19:04.365032,CCurrent,J01G11301BNB114,2023-01-01T12:47:06.591,0,13
2572676119,2023-01-01T18:19:04.365521,PV2Current,J01G11301BNB114,2023-01-01T12:47:06.591,12.5,13
2572676120,2023-01-01T18:19:04.365998,lineFrequency,J01G11301BNB114,2023-01-01T12:47:06.591,60,13
2572676121,2023-01-01T18:19:04.366514,ACurrent,J01G11301BNB114,2023-01-01T12:47:06.591,26.1,13
2572676122,2023-01-01T18:19:04.366990,AVoltage,J01G11301BNB114,2023-01-01T12:47:06.591,251.8,13
2572676123,2023-01-01T18:19:04.367507,inverterStatus,J01G11301BNB114,2023-01-01T12:47:06.591,On-Grid,13
2572676124,2023-01-01T18:19:04.368009,PV4Current,J01G11301BNB114,2023-01-01T12:47:06.591,0,13
2572676125,2023-01-01T18:19:04.368517,Temp,J01G11301BNB114,2023-01-01T12:47:06.591,52,13
2572676126,2023-01-01T18:19:04.369040,BVoltage,J01G11301BNB114,2023-01-01T12:47:06.591,0,13
2572676127,2023-01-01T18:19:04.369642,BCurrent,J01G11301BNB114,2023-01-01T12:47:06.591,0,13
2572676128,2023-01-01T18:19:04.370175,PV4Voltage,J01G11301BNB114,2023-01-01T12:47:06.591,0,13
2572676129,2023-01-01T18:19:04.371092,outputEnergy,J01G11301BNB114,2023-01-01T12:47:06.591,4892.7,13
2572676130,2023-01-01T18:19:04.371647,CVoltage,J01G11301BNB114,2023-01-01T12:47:06.591,0,13
2572676131,2023-01-01T18:19:04.372177,PV2Voltage,J01G11301BNB114,2023-01-01T12:47:06.591,232.7,13
2572676132,2023-01-01T18:19:04.372694,PV3Voltage,J01G11301BNB114,2023-01-01T12:47:06.591,0,13
2572676133,2023-01-01T18:19:04.373181,acActivePower,J01G11301BNB114,2023-01-01T12:47:06.591,6.624,13
2572766099,2023-01-01T18:24:57.634642,PV1Current,J01G11301BNB114,2023-01-01T12:51:36.589,12.2,13
2572766100,2023-01-01T18:24:57.635927,PV1Voltage,J01G11301BNB114,2023-01-01T12:51:36.589,296.5,13
2572766101,2023-01-01T18:24:57.636569,PV3Current,J01G11301BNB114,2023-01-01T12:51:36.589,0,13
2572766102,2023-01-01T18:24:57.637177,powerFactory,J01G11301BNB114,2023-01-01T12:51:36.589,1,13
2572766103,2023-01-01T18:24:57.637774,deviceID,J01G11301BNB114,2023-01-01T12:51:36.589,J01G11301BNB114,13
2572766104,2023-01-01T18:24:57.638370,CCurrent,J01G11301BNB114,2023-01-01T12:51:36.589,0,13
2572766105,2023-01-01T18:24:57.638955,PV2Current,J01G11301BNB114,2023-01-01T12:51:36.589,12.1,13
2572766106,2023-01-01T18:24:57.639565,lineFrequency,J01G11301BNB114,2023-01-01T12:51:36.589,60.04,13
2572766107,2023-01-01T18:24:57.640154,ACurrent,J01G11301BNB114,2023-01-01T12:51:36.589,24.8,13
2572766108,2023-01-01T18:24:57.640752,AVoltage,J01G11301BNB114,2023-01-01T12:51:36.589,248,13
2572766109,2023-01-01T18:24:57.641355,inverterStatus,J01G11301BNB114,2023-01-01T12:51:36.589,On-Grid,13
2572766110,2023-01-01T18:24:57.641948,PV4Current,J01G11301BNB114,2023-01-01T12:51:36.589,0,13
2572766111,2023-01-01T18:24:57.642542,Temp,J01G11301BNB114,2023-01-01T12:51:36.589,55,13
2572766112,2023-01-01T18:24:57.643135,BVoltage,J01G11301BNB114,2023-01-01T12:51:36.589,0,13
2572766113,2023-01-01T18:24:57.643734,BCurrent,J01G11301BNB114,2023-01-01T12:51:36.589,0,13
2572766114,2023-01-01T18:24:57.644341,PV4Voltage,J01G11301BNB114,2023-01-01T12:51:36.589,0,13
2572766115,2023-01-01T18:24:57.644944,outputEnergy,J01G11301BNB114,2023-01-01T12:51:36.589,4893.2,13
2572766116,2023-01-01T18:24:57.645537,CVoltage,J01G11301BNB114,2023-01-01T12:51:36.589,0,13
2572766117,2023-01-01T18:24:57.646132,PV2Voltage,J01G11301BNB114,2023-01-01T12:51:36.589,223.7,13
2572766118,2023-01-01T18:24:57.646720,PV3Voltage,J01G11301BNB114,2023-01-01T12:51:36.589,0,13
2572766119,2023-01-01T18:24:57.647307,acActivePower,J01G11301BNB114,2023-01-01T12:51:36.589,6.199,13
2572888551,2023-01-01T18:33:26.815374,PV1Current,J01G11301BNB114,2023-01-01T12:57:36.600,12.5,13
2572888552,2023-01-01T18:33:26.816553,PV1Voltage,J01G11301BNB114,2023-01-01T12:57:36.600,289.4,13
2572888553,2023-01-01T18:33:26.817115,PV3Current,J01G11301BNB114,2023-01-01T12:57:36.600,0.2,13
2572888554,2023-01-01T18:33:26.817661,powerFactory,J01G11301BNB114,2023-01-01T12:57:36.600,1,13
2572888555,2023-01-01T18:33:26.818202,deviceID,J01G11301BNB114,2023-01-01T12:57:36.600,J01G11301BNB114,13
2572888556,2023-01-01T18:33:26.818733,CCurrent,J01G11301BNB114,2023-01-01T12:57:36.600,0,13
2572888557,2023-01-01T18:33:26.819269,PV2Current,J01G11301BNB114,2023-01-01T12:57:36.600,12.4,13
2572888558,2023-01-01T18:33:26.819796,lineFrequency,J01G11301BNB114,2023-01-01T12:57:36.600,60.01,13
2572888559,2023-01-01T18:33:26.820366,ACurrent,J01G11301BNB114,2023-01-01T12:57:36.600,24.4,13
2572888560,2023-01-01T18:33:26.820932,AVoltage,J01G11301BNB114,2023-01-01T12:57:36.600,248.2,13
2572888561,2023-01-01T18:33:26.821472,inverterStatus,J01G11301BNB114,2023-01-01T12:57:36.600,On-Grid,13
2572888562,2023-01-01T18:33:26.822027,PV4Current,J01G11301BNB114,2023-01-01T12:57:36.600,0,13
2572888563,2023-01-01T18:33:26.822573,Temp,J01G11301BNB114,2023-01-01T12:57:36.600,57,13
2572888564,2023-01-01T18:33:26.823104,BVoltage,J01G11301BNB114,2023-01-01T12:57:36.600,0,13
2572888565,2023-01-01T18:33:26.823639,BCurrent,J01G11301BNB114,2023-01-01T12:57:36.600,0,13
2572888566,2023-01-01T18:33:26.824168,PV4Voltage,J01G11301BNB114,2023-01-01T12:57:36.600,0,13
2572888567,2023-01-01T18:33:26.824699,outputEnergy,J01G11301BNB114,2023-01-01T12:57:36.600,4893.7,13
2572888568,2023-01-01T18:33:26.825261,CVoltage,J01G11301BNB114,2023-01-01T12:57:36.600,0,13
2572888569,2023-01-01T18:33:26.825820,PV2Voltage,J01G11301BNB114,2023-01-01T12:57:36.600,216.1,13
2572888570,2023-01-01T18:33:26.826365,PV3Voltage,J01G11301BNB114,2023-01-01T12:57:36.600,0,13
2572888571,2023-01-01T18:33:26.826898,acActivePower,J01G11301BNB114,2023-01-01T12:57:36.600,6.123,13
2573011843,2023-01-01T18:41:54.191707,PV1Current,J01G11301BNB114,2023-01-01T13:03:36.608,12.3,13
2573011844,2023-01-01T18:41:54.193069,PV1Voltage,J01G11301BNB114,2023-01-01T13:03:36.608,288.5,13
2573011845,2023-01-01T18:41:54.193707,PV3Current,J01G11301BNB114,2023-01-01T13:03:36.608,0.1,13
2573011846,2023-01-01T18:41:54.194312,powerFactory,J01G11301BNB114,2023-01-01T13:03:36.608,1,13
2573011847,2023-01-01T18:41:54.194935,deviceID,J01G11301BNB114,2023-01-01T13:03:36.608,J01G11301BNB114,13
2573011848,2023-01-01T18:41:54.195560,CCurrent,J01G11301BNB114,2023-01-01T13:03:36.608,0,13
2573011849,2023-01-01T18:41:54.196196,PV2Current,J01G11301BNB114,2023-01-01T13:03:36.608,12.1,13
2573011850,2023-01-01T18:41:54.196835,lineFrequency,J01G11301BNB114,2023-01-01T13:03:36.608,60.02,13
2573011851,2023-01-01T18:41:54.197438,ACurrent,J01G11301BNB114,2023-01-01T13:03:36.608,24.5,13
2573011852,2023-01-01T18:41:54.198050,AVoltage,J01G11301BNB114,2023-01-01T13:03:36.608,240,13
2573011853,2023-01-01T18:41:54.198684,inverterStatus,J01G11301BNB114,2023-01-01T13:03:36.608,On-Grid,13
2573011854,2023-01-01T18:41:54.199320,PV4Current,J01G11301BNB114,2023-01-01T13:03:36.608,0,13
2573011855,2023-01-01T18:41:54.199978,Temp,J01G11301BNB114,2023-01-01T13:03:36.608,58,13
2573011856,2023-01-01T18:41:54.200620,BVoltage,J01G11301BNB114,2023-01-01T13:03:36.608,0,13
2573011857,2023-01-01T18:41:54.201230,BCurrent,J01G11301BNB114,2023-01-01T13:03:36.608,0,13
2573011858,2023-01-01T18:41:54.201868,PV4Voltage,J01G11301BNB114,2023-01-01T13:03:36.608,0,13
2573011859,2023-01-01T18:41:54.202486,outputEnergy,J01G11301BNB114,2023-01-01T13:03:36.608,4894.3,13
2573011860,2023-01-01T18:41:54.203136,CVoltage,J01G11301BNB114,2023-01-01T13:03:36.608,0,13
2573011861,2023-01-01T18:41:54.203758,PV2Voltage,J01G11301BNB114,2023-01-01T13:03:36.608,216.2,13
2573011862,2023-01-01T18:41:54.204387,PV3Voltage,J01G11301BNB114,2023-01-01T13:03:36.608,0,13
2573011863,2023-01-01T18:41:54.205007,acActivePower,J01G11301BNB114,2023-01-01T13:03:36.608,5.891,13
2573164766,2023-01-01T18:52:22.468775,PV1Current,J01G11301BNB114,2023-01-01T13:11:06.621,13.4,13
2573164767,2023-01-01T18:52:22.470016,PV1Voltage,J01G11301BNB114,2023-01-01T13:11:06.621,287.6,13
2573164768,2023-01-01T18:52:22.470604,PV3Current,J01G11301BNB114,2023-01-01T13:11:06.621,0,13
2573164769,2023-01-01T18:52:22.471173,powerFactory,J01G11301BNB114,2023-01-01T13:11:06.621,1,13
2573164770,2023-01-01T18:52:22.471936,deviceID,J01G11301BNB114,2023-01-01T13:11:06.621,J01G11301BNB114,13
2573164771,2023-01-01T18:52:22.472518,CCurrent,J01G11301BNB114,2023-01-01T13:11:06.621,0,13
2573164772,2023-01-01T18:52:22.473087,PV2Current,J01G11301BNB114,2023-01-01T13:11:06.621,13.4,13
2573164773,2023-01-01T18:52:22.473679,lineFrequency,J01G11301BNB114,2023-01-01T13:11:06.621,60.02,13
2573164774,2023-01-01T18:52:22.474459,ACurrent,J01G11301BNB114,2023-01-01T13:11:06.621,26.3,13
2573164775,2023-01-01T18:52:22.475043,AVoltage,J01G11301BNB114,2023-01-01T13:11:06.621,243.1,13
2573164776,2023-01-01T18:52:22.475629,inverterStatus,J01G11301BNB114,2023-01-01T13:11:06.621,On-Grid,13
2573164777,2023-01-01T18:52:22.476217,PV4Current,J01G11301BNB114,2023-01-01T13:11:06.621,0,13
2573164778,2023-01-01T18:52:22.476808,Temp,J01G11301BNB114,2023-01-01T13:11:06.621,60,13
2573164779,2023-01-01T18:52:22.477390,BVoltage,J01G11301BNB114,2023-01-01T13:11:06.621,0,13
2573164780,2023-01-01T18:52:22.477970,BCurrent,J01G11301BNB114,2023-01-01T13:11:06.621,0,13
2573164781,2023-01-01T18:52:22.478539,PV4Voltage,J01G11301BNB114,2023-01-01T13:11:06.621,0,13
2573164782,2023-01-01T18:52:22.479132,outputEnergy,J01G11301BNB114,2023-01-01T13:11:06.621,4895,13
2573164783,2023-01-01T18:52:22.479714,CVoltage,J01G11301BNB114,2023-01-01T13:11:06.621,0,13
2573164784,2023-01-01T18:52:22.480284,PV2Voltage,J01G11301BNB114,2023-01-01T13:11:06.621,212.2,13
2573164785,2023-01-01T18:52:22.480844,PV3Voltage,J01G11301BNB114,2023-01-01T13:11:06.621,0,13
2573164786,2023-01-01T18:52:22.481402,acActivePower,J01G11301BNB114,2023-01-01T13:11:06.621,6.456,13
2573287219,2023-01-01T19:00:48.852384,PV1Current,J01G11301BNB114,2023-01-01T13:17:06.637,4.8,13
2573287220,2023-01-01T19:00:48.853608,PV1Voltage,J01G11301BNB114,2023-01-01T13:17:06.637,291.5,13
2573287221,2023-01-01T19:00:48.854221,PV3Current,J01G11301BNB114,2023-01-01T13:17:06.637,0,13
2573287222,2023-01-01T19:00:48.854784,powerFactory,J01G11301BNB114,2023-01-01T13:17:06.637,1,13
2573287223,2023-01-01T19:00:48.855359,deviceID,J01G11301BNB114,2023-01-01T13:17:06.637,J01G11301BNB114,13
2573287224,2023-01-01T19:00:48.855996,CCurrent,J01G11301BNB114,2023-01-01T13:17:06.637,0,13
2573287225,2023-01-01T19:00:48.856572,PV2Current,J01G11301BNB114,2023-01-01T13:17:06.637,4.9,13
2573287226,2023-01-01T19:00:48.857148,lineFrequency,J01G11301BNB114,2023-01-01T13:17:06.637,60.03,13
2573287227,2023-01-01T19:00:48.857713,ACurrent,J01G11301BNB114,2023-01-01T13:17:06.637,10.7,13
2573287228,2023-01-01T19:00:48.858291,AVoltage,J01G11301BNB114,2023-01-01T13:17:06.637,227.1,13
2573287229,2023-01-01T19:00:48.858857,inverterStatus,J01G11301BNB114,2023-01-01T13:17:06.637,On-Grid,13
2573287230,2023-01-01T19:00:48.859432,PV4Current,J01G11301BNB114,2023-01-01T13:17:06.637,0,13
2573287231,2023-01-01T19:00:48.860018,Temp,J01G11301BNB114,2023-01-01T13:17:06.637,60,13
2573287232,2023-01-01T19:00:48.860585,BVoltage,J01G11301BNB114,2023-01-01T13:17:06.637,0,13
2573287233,2023-01-01T19:00:48.861160,BCurrent,J01G11301BNB114,2023-01-01T13:17:06.637,0,13
2573287234,2023-01-01T19:00:48.861717,PV4Voltage,J01G11301BNB114,2023-01-01T13:17:06.637,0,13
2573287235,2023-01-01T19:00:48.862292,outputEnergy,J01G11301BNB114,2023-01-01T13:17:06.637,4895.5,13
2573287236,2023-01-01T19:00:48.862852,CVoltage,J01G11301BNB114,2023-01-01T13:17:06.637,0,13
2573287237,2023-01-01T19:00:48.863424,PV2Voltage,J01G11301BNB114,2023-01-01T13:17:06.637,217.9,13
2573287238,2023-01-01T19:00:48.864020,PV3Voltage,J01G11301BNB114,2023-01-01T13:17:06.637,0,13
2573287239,2023-01-01T19:00:48.864587,acActivePower,J01G11301BNB114,2023-01-01T13:17:06.637,2.46,13
2573408852,2023-01-01T19:08:46.170216,PV1Current,J01G11301BNB114,2023-01-01T13:23:06.642,13.5,13
2573408853,2023-01-01T19:08:46.171370,PV1Voltage,J01G11301BNB114,2023-01-01T13:23:06.642,290.5,13
2573408854,2023-01-01T19:08:46.171951,PV3Current,J01G11301BNB114,2023-01-01T13:23:06.642,0,13
2573408855,2023-01-01T19:08:46.172492,powerFactory,J01G11301BNB114,2023-01-01T13:23:06.642,1,13
2573408856,2023-01-01T19:08:46.173023,deviceID,J01G11301BNB114,2023-01-01T13:23:06.642,J01G11301BNB114,13
2573408857,2023-01-01T19:08:46.173552,CCurrent,J01G11301BNB114,2023-01-01T13:23:06.642,0,13
2573408858,2023-01-01T19:08:46.174074,PV2Current,J01G11301BNB114,2023-01-01T13:23:06.642,13.7,13
2573408859,2023-01-01T19:08:46.174605,lineFrequency,J01G11301BNB114,2023-01-01T13:23:06.642,60.04,13
2573408860,2023-01-01T19:08:46.175130,ACurrent,J01G11301BNB114,2023-01-01T13:23:06.642,26.9,13
2573408861,2023-01-01T19:08:46.175653,AVoltage,J01G11301BNB114,2023-01-01T13:23:06.642,243.6,13
2573408862,2023-01-01T19:08:46.176194,inverterStatus,J01G11301BNB114,2023-01-01T13:23:06.642,On-Grid,13
2573408863,2023-01-01T19:08:46.176720,PV4Current,J01G11301BNB114,2023-01-01T13:23:06.642,0,13
2573408864,2023-01-01T19:08:46.177252,Temp,J01G11301BNB114,2023-01-01T13:23:06.642,60,13
2573408865,2023-01-01T19:08:46.177779,BVoltage,J01G11301BNB114,2023-01-01T13:23:06.642,0,13
2573408866,2023-01-01T19:08:46.178318,BCurrent,J01G11301BNB114,2023-01-01T13:23:06.642,0,13
2573408867,2023-01-01T19:08:46.178846,PV4Voltage,J01G11301BNB114,2023-01-01T13:23:06.642,0,13
2573408868,2023-01-01T19:08:46.179381,outputEnergy,J01G11301BNB114,2023-01-01T13:23:06.642,4895.9,13
2573408869,2023-01-01T19:08:46.179936,CVoltage,J01G11301BNB114,2023-01-01T13:23:06.642,0,13
2573408870,2023-01-01T19:08:46.180462,PV2Voltage,J01G11301BNB114,2023-01-01T13:23:06.642,213.6,13
2573408871,2023-01-01T19:08:46.180989,PV3Voltage,J01G11301BNB114,2023-01-01T13:23:06.642,0,13
2573408872,2023-01-01T19:08:46.181517,acActivePower,J01G11301BNB114,2023-01-01T13:23:06.642,6.639,13
2573530738,2023-01-01T19:16:55.477778,PV1Current,J01G11301BNB114,2023-01-01T13:29:06.660,6.2,13
2573530739,2023-01-01T19:16:55.478920,PV1Voltage,J01G11301BNB114,2023-01-01T13:29:06.660,297.6,13
